category ,sub cat ,prod code,name ,desc ,key features ,package content,size ,area ,height ,material ,weight ,color ,vase included ,customer price ,discount price ,wholeseller price ,wholeseller discount price ,availability ,featured ,promotional page ,promotional date ,productId ,offer valid
Artificial Flowers,Bunches,AB 5 HD GYPSO R076/195/WH,"Synthetic Gypso Flower (Set of 1,white)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: white**Item Size: Height: 30 cm",1 Artificial Flower Bunch,0,0,30,Fabric,0,White,Yes,800,240,95,0,5,No,No,1/1/1970,994,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD GYPSO R076/195/YLW,"Synthetic Gypso Flower (Set of 1,Yellow)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: yellow**Item Size: Height: 30 cm",1 Artificial Flower Bunch,0,0,30,Fabric,0,Yellow,Yes,800,240,95,0,5,No,No,1/1/1970,995,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD ROSE/R426/1125/cream,"Artificial Rose Flower Bunch (Set of 1,Cream)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color:Cream**Item Size: Height: 60 cm",1 Artificial Flower Bunch,0,0,60,Fabric,0,Other,Yes,1000,299,125,0,3,No,No,1/1/1970,997,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD ROSE/R426/1125/dkpk,"Artificial Rose Flower Bunch (Set of 1,Dark Pink)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: Dark Pink**Item Size: Height: 60 cm",1 Artificial Flower Bunch,0,0,60,Fabric,0,Pink,Yes,1000,299,125,0,5,No,No,1/1/1970,998,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD ROSE/R426/1125/ppl,"Artificial Rose Flower Bunch (Set of 1,purple)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: purple**Item Size: Height: 60 cm",1 Artificial Flower Bunch,0,0,60,Fabric,0,Purple,Yes,1000,299,125,0,5,No,No,1/1/1970,999,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD ROSE/R426/1125/wht,"Artificial Rose Flower Bunch (Set of 1,White)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: White**Item Size: Height: 60 cm",1 Artificial Flower Bunch,0,0,60,Fabric,0,White,Yes,1000,299,125,0,5,No,No,1/1/1970,1000,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD SWEET ROSE/R035/165/ltpk,"Artificial Rose Flower Bunch (Set of 2,Light pink)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: Light pink**Item Size: Height: 30 cm",2 Artificial Flower Bunch,0,0,30,Fabric,0,Other,Yes,500,260,65,0,5,No,No,1/1/1970,1002,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD SWEET ROSE/R035/165/mrn,"Artificial Rose Flower Bunch (Set of 2,maroon)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: maroon**Item Size: Height: 30 cm",2 Artificial Flower Bunch,0,0,30,Fabric,0,Maroon,Yes,500,260,65,0,5,No,No,1/1/1970,1001,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD SWEET ROSE/R035/165/PCH,"Artificial Sweet Rose Flower Bunch (Set of 2,peach)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: peach**Item Size: Height: 30 cm",2 Artificial Flower Bunch,0,0,30,Fabric,0,Other,Yes,500,260,65,0,5,No,No,1/1/1970,1005,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD SWEET ROSE/R035/165/WH,"Artificial Rose Flower Bunch (Set of 2,white)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: white**Item Size: Height: 30 cm",2 Artificial Flower Bunch,0,0,30,Fabric,0,White,Yes,500,260,65,0,5,No,No,1/1/1970,1004,LAUNCH15
Artificial Flowers,Bunches,AB 5 HD SWEET ROSER035//165/ltppl,"Artificial Rose Flower Bunch (Set of 2,Light Purple)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Fabric, Color: Light Purple**Item Size: Height: 30 cm",2 Artificial Flower Bunch,0,0,30,Fabric,0,Purple,Yes,500,260,65,0,5,No,No,1/1/1970,1003,LAUNCH15
Artificial Flowers,Bunches,AB 54 HD MARIOLD/R335/1235/Blue,"Artificial Flower Bouquet (20 cm x 20 cm x 44 cm, Yellow and Orange)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyester, Color: Yellow and Orange**Item Size: Height: 44 cm",1 Artificial Flower Bunch,0,0,44,Polyester,0,Blue,Yes,1500,449,235,0,5,No,No,1/1/1970,1006,LAUNCH15
Artificial Flowers,Bunches,AB 54 HD MARIOLD/R335/1235/DK PINK,"Artificial Flower Bouquet (20 cm x 20 cm x 44 cm, dark pink)"," is your one stop solution for all your needs pertaining to artificial flowers, artificial plants, vases, planters and artificial trees. All our products are sourced from China and from the best of manufacturers in our industry. At  you are guaranteed to receive the highest of quality of products at the most competitive prices in the industry. We also supply in bulk. Note:  does not authorize any seller to sell on our behalf on any e-commerce platform. We operate under the same brand name as well as seller name. Please refrain from buying any product listed under our brand name where the seller is anyone other than  to avoid being cheated by unscrupulous sellers.","Material: Polyester, Color: dark pink**Item Size: Height: 44 cm",1 Artificial Flower Bunch,0,0,44,Polyester,0,Other,Yes,1500,449,235,0,5,No,No,1/1/1970,1007,LAUNCH15
